45.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,FINER;WAVE,INFO;WORKFLOW,INFO
01:42:47.0 (19098409)|STATEMENT_EXECUTE|[510]
01:42:47.0 (19099849)|STATEMENT_EXECUTE|[521]
01:42:47.0 (19101296)|STATEMENT_EXECUTE|[526]
01:42:47.0 (19105175)|METHOD_EXIT|[1]|AdminSitePageController
01:42:47.0 (19376422)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:48
01:42:47.0 (19386284)|VARIABLE_SCOPE_BEGIN|[23]|this|AdminSitePageController|true|false
01:42:47.0 (19446217)|VARIABLE_ASSIGNMENT|[23]|this|{}|0xd506e10
01:42:47.0 (19456946)|STATEMENT_EXECUTE|[1]
01:42:47.0 (19458913)|STATEMENT_EXECUTE|[3]
01:42:47.0 (19460535)|STATEMENT_EXECUTE|[5]
01:42:47.0 (19462003)|STATEMENT_EXECUTE|[7]
01:42:47.0 (19463508)|STATEMENT_EXECUTE|[9]
01:42:47.0 (19465133)|STATEMENT_EXECUTE|[11]
01:42:47.0 (19466646)|STATEMENT_EXECUTE|[13]
01:42:47.0 (19468096)|STATEMENT_EXECUTE|[15]
01:42:47.0 (19469687)|STATEMENT_EXECUTE|[17]
01:42:47.0 (19471127)|STATEMENT_EXECUTE|[19]
01:42:47.0 (19472610)|STATEMENT_EXECUTE|[21]
01:42:47.0 (19474062)|STATEMENT_EXECUTE|[22]
01:42:47.0 (19488726)|STATEMENT_EXECUTE|[23]
01:42:47.0 (19490386)|STATEMENT_EXECUTE|[25]
01:42:47.0 (19494600)|HEAP_ALLOCATE|[25]|Bytes:79
01:42:47.0 (19522663)|HEAP_ALLOCATE|[25]|Bytes:4
01:42:47.0 (21948424)|SOQL_EXECUTE_BEGIN|[25]|Aggregations:0|SELECT Name, object__c, Record_Type__r.Name, Profile__r.Name FROM PageLayout__C
01:42:47.0 (25983763)|SOQL_EXECUTE_END|[25]|Rows:0
01:42:47.0 (26014725)|HEAP_ALLOCATE|[25]|Bytes:4
01:42:47.0 (26033566)|HEAP_ALLOCATE|[25]|Bytes:0
01:42:47.0 (26081080)|HEAP_ALLOCATE|[25]|Bytes:4
01:42:47.0 (26164805)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{}|0xd506e10
01:42:47.0 (26183340)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|[]|0x67e955dd
01:42:47.0 (26199724)|VARIABLE_ASSIGNMENT|[22]|this.pglLst|[]|0xd506e10
01:42:47.0 (26213003)|STATEMENT_EXECUTE|[26]
01:42:47.0 (26219065)|HEAP_ALLOCATE|[26]|Bytes:15
01:42:47.0 (26301037)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"pglLst":"0x67e955dd"}|0xd506e10
01:42:47.0 (26313217)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|"ObjectSelection"
01:42:47.0 (26323520)|VARIABLE_ASSIGNMENT|[21]|this.nextPage|"ObjectSelection"|0xd506e10
01:42:47.0 (26332678)|STATEMENT_EXECUTE|[27]
01:42:47.0 (26368017)|METHOD_ENTRY|[27]|01p0b000007wGI8|AdminSitePageController.initViews()
01:42:47.0 (26387011)|VARIABLE_SCOPE_BEGIN|[32]|this|AdminSitePageController|true|false
01:42:47.0 (26414852)|VARIABLE_ASSIGNMENT|[32]|this|{"nextPage":"ObjectSelection","pglLst":"0x67e955dd"}|0xd506e10
01:42:47.0 (26422994)|STATEMENT_EXECUTE|[32]
01:42:47.0 (26424733)|STATEMENT_EXECUTE|[33]
01:42:47.0 (26435642)|HEAP_ALLOCATE|[33]|Bytes:4
01:42:47.0 (26497030)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"nextPage":"ObjectSelection","pglLst":"0x67e955dd"}|0xd506e10
01:42:47.0 (26527016)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
01:42:47.0 (26536745)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|[]|0x64a92d86
01:42:47.0 (26547879)|VARIABLE_ASSIGNMENT|[5]|this.views|[]|0xd506e10
01:42:47.0 (71487707)|HEAP_ALLOCATE|[34]|Bytes:2096
01:42:47.0 (71521500)|HEAP_ALLOCATE|[34]|Bytes:9
01:42:47.0 (87503211)|HEAP_ALLOCATE|[34]|Bytes:4
01:42:47.0 (87969095)|HEAP_ALLOCATE|[34]|Bytes:72
01:42:47.0 (87986556)|HEAP_ALLOCATE|[34]|Bytes:7
01:42:47.0 (89341654)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
01:42:47.0 (89419170)|HEAP_ALLOCATE|[34]|Bytes:8
01:42:47.0 (89454678)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
01:42:47.0 (89513386)|HEAP_ALLOCATE|[34]|Bytes:12
01:42:47.0 (89671154)|HEAP_ALLOCATE|[34]|Bytes:5
01:42:47.0 (89732459)|HEAP_ALLOCATE|[34]|Bytes:4
01:42:47.0 (89764410)|VARIABLE_SCOPE_BEGIN|[34]|viewValue|Schema.PicklistEntry|true|false
01:42:47.0 (89792097)|VARIABLE_ASSIGNMENT|[34]|viewValue|All Records View|0x5c314387
01:42:47.0 (89801381)|STATEMENT_EXECUTE|[34]
01:42:47.0 (89803967)|STATEMENT_EXECUTE|[35]
01:42:47.0 (89916096)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"nextPage":"ObjectSelection","pglLst":"0x67e955dd","views":"0x64a92d86"}|0xd506e10
01:42:47.0 (89951234)|HEAP_ALLOCATE|[35]|Bytes:16
01:42:47.0 (89968458)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
01:42:47.0 (89983206)|HEAP_ALLOCATE|[34]|Bytes:5
01:42:47.0 (89994502)|HEAP_ALLOCATE|[34]|Bytes:4
01:42:47.0 (90008775)|VARIABLE_SCOPE_BEGIN|[34]|viewValue|Schema.PicklistEntry|true|false
01:42:47.0 (90022106)|VARIABLE_ASSIGNMENT|[34]|viewValue|Search Records View|0x1ea5877a
01:42:47.0 (90028420)|STATEMENT_EXECUTE|[34]
01:42:47.0 (90030178)|STATEMENT_EXECUTE|[35]
01:42:47.0 (90060378)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"nextPage":"ObjectSelection","pglLst":"0x67e955dd","views":"0x64a92d86"}|0xd506e10
01:42:47.0 (90075765)|HEAP_ALLOCATE|[35]|Bytes:19
01:42:47.0 (90083893)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
01:42:47.0 (90095208)|HEAP_ALLOCATE|[34]|Bytes:5
01:42:47.0 (90106661)|VARIABLE_ASSIGNMENT|[34]|viewValue|null|
01:42:47.0 (90111839)|STATEMENT_EXECUTE|[37]
01:42:47.0 (90145606)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"nextPage":"ObjectSelection","pglLst":"0x67e955dd","views":"0x64a92d86"}|0xd506e10
01:42:47.0 (90158359)|HEAP_ALLOCATE|[37]|Bytes:4
01:42:47.0 (90169452)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
01:42:47.0 (90178941)|METHOD_EXIT|[27]|01p0b000007wGI8|AdminSitePageController.initViews()
01:42:47.0 (90185580)|STATEMENT_EXECUTE|[28]
01:42:47.0 (90201502)|METHOD_ENTRY|[28]|01p0b000007wGI8|AdminSitePageController.initsupportedObjects()
01:42:47.0 (90240508)|VARIABLE_SCOPE_BEGIN|[40]|this|AdminSitePageController|true|false
01:42:47.0 (90269010)|VARIABLE_ASSIGNMENT|[40]|this|{"nextPage":"ObjectSelection","pglLst":"0x67e955dd","views":"0x64a92d86"}|0xd506e10
01:42:47.0 (90277802)|STATEMENT_EXECUTE|[40]
01:42:47.0 (90279589)|STATEMENT_EXECUTE|[41]
01:42:47.0 (90293440)|HEAP_ALLOCATE|[41]|Bytes:4
01:42:47.0 (90321696)|HEAP_ALLOCATE|[41]|Bytes:7
01:42:47.0 (90333076)|HEAP_ALLOCATE|[41]|Bytes:5
01:42:47.0 (90339578)|HEAP_ALLOCATE|[41]|Bytes:8
01:42:47.0 (90349545)|HEAP_ALLOCATE|[41]|Bytes:4
01:42:47.0 (90357253)|HEAP_ALLOCATE|[41]|Bytes:7
01:42:47.0 (90364327)|HEAP_ALLOCATE|[41]|Bytes:8
01:42:47.0 (90371717)|HEAP_ALLOCATE|[41]|Bytes:4
01:42:47.0 (90378655)|HEAP_ALLOCATE|[41]|Bytes:4
01:42:47.0 (90383854)|HEAP_ALLOCATE|[41]|Bytes:11
01:42:47.0 (90388212)|HEAP_ALLOCATE|[41]|Bytes:5
01:42:47.0 (90392541)|HEAP_ALLOCATE|[41]|Bytes:8
01:42:47.0 (90397607)|HEAP_ALLOCATE|[41]|Bytes:8
01:42:47.0 (90402206)|HEAP_ALLOCATE|[41]|Bytes:4
01:42:47.0 (90445823)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:56
01:42:47.0 (90468532)|VARIABLE_ASSIGNMENT|[41]|this.supportedObjects|"List of size 13 too large to display"|0xd506e10
01:42:47.0 (90483275)|METHOD_EXIT|[28]|01p0b000007wGI8|AdminSitePageController.initsupportedObjects()
01:42:47.0 (90489997)|STATEMENT_EXECUTE|[29]
01:42:47.0 (90499016)|METHOD_ENTRY|[29]|01p0b000007wGI8|AdminSitePageController.initObjectOptionsMap()
01:42:47.0 (90524368)|VARIABLE_SCOPE_BEGIN|[44]|this|AdminSitePageController|true|false
01:42:47.0 (90557332)|VARIABLE_ASSIGNMENT|[44]|this|{"nextPage":"ObjectSelection","pglLst":"0x67e955dd","supportedObjects":"0x3932b4dd","views":"0x64a92d86"}|0xd506e10
01:42:47.0 (90566064)|STATEMENT_EXECUTE|[44]
01:42:47.0 (90567659)|STATEMENT_EXECUTE|[45]
01:42:47.0 (90582250)|HEAP_ALLOCATE|[45]|Bytes:4
01:42:47.0 (90665123)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"nextPage":"ObjectSelection","pglLst":"0x67e955dd","supportedObjects":"0x3932b4dd","views":"0x64a92d86"}|0xd506e10
01:42:47.0 (90685145)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|{}|0x402ddd28
01:42:47.0 (90698132)|VARIABLE_ASSIGNMENT|[7]|this.objOpts|{}|0xd506e10
01:42:47.0 (90740783)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"nextPage":"ObjectSelection","objOpts":"0x402ddd28","pglLst":"0x67e955dd","supportedObjects":"0x3932b4dd","views":"0x64a92d86"}|0xd506e10
01:42:47.0 (90776583)|HEAP_ALLOCATE|[46]|Bytes:5
01:42:47.0 (90788485)|HEAP_ALLOCATE|[46]|Bytes:16
01:42:47.0 (90796515)|VARIABLE_SCOPE_BEGIN|[46]|view|String|false|false
01:42:47.0 (90813601)|VARIABLE_ASSIGNMENT|[46]|view|"All Records View"
01:42:47.0 (90819658)|STATEMENT_EXECUTE|[46]
01:42:47.0 (90821403)|STATEMENT_EXECUTE|[47]
01:42:47.0 (90837614)|HEAP_ALLOCATE|[47]|Bytes:136
01:42:47.0 (90844616)|HEAP_ALLOCATE|[47]|Bytes:7
01:42:47.0 (90853125)|HEAP_ALLOCATE|[47]|Bytes:12
01:42:47.0 (90862456)|CONSTRUCTOR_ENTRY|[47]|01p0b000007wGI8|<init>()|AdminSitePageController.ObjectOptions
01:42:47.0 (90876767)|VARIABLE_SCOPE_BEGIN|[494]|this|AdminSitePageController.ObjectOptions|true|false
01:42:47.0 (90894350)|VARIABLE_ASSIGNMENT|[494]|this|{}|0x7e3fb0c
01:42:47.0 (90917229)|STATEMENT_EXECUTE|[494]
01:42:47.0 (90919259)|STATEMENT_EXECUTE|[495]
01:42:47.0 (90920754)|STATEMENT_EXECUTE|[496]
01:42:47.0 (90923803)|CONSTRUCTOR_EXIT|[47]|01p0b000007wGI8|<init>()|AdminSitePageController.ObjectOptions
01:42:47.0 (90931167)|VARIABLE_SCOPE_BEGIN|[47]|objOpt|AdminSitePageController.ObjectOptions|true|false
01:42:47.0 (90943943)|VARIABLE_ASSIGNMENT|[47]|objOpt|{}|0x7e3fb0c
01:42:47.0 (90949015)|STATEMENT_EXECUTE|[48]
01:42:47.0 (90961902)|METHOD_ENTRY|[48]|01p0b000007wGI8|AdminSitePageController.initObjectOptions(String, AdminSitePageController.ObjectOptions)
01:42:47.0 (90980146)|VARIABLE_SCOPE_BEGIN|[53]|this|AdminSitePageController|true|false
01:42:47.0 (91010541)|VARIABLE_ASSIGNMENT|[53]|this|{"nextPage":"ObjectSelection","objOpts":"0x402ddd28","pglLst":"0x67e955dd","supportedObjects":"0x3932b4dd","views":"0x64a92d86"}|0xd506e10
01:42:47.0 (91019037)|VARIABLE_SCOPE_BEGIN|[53]|viewName|String|false|false
01:42:47.0 (91028317)|VARIABLE_ASSIGNMENT|[53]|viewName|"All Records View"
01:42:47.0 (91032348)|VARIABLE_SCOPE_BEGIN|[53]|objOpt|AdminSitePageController.ObjectOptions|true|false
01:42:47.0 (91043842)|VARIABLE_ASSIGNMENT|[53]|objOpt|{}|0x7e3fb0c
01:42:47.0 (91050933)|STATEMENT_EXECUTE|[53]
01:42:47.0 (91052668)|STATEMENT_EXECUTE|[54]
01:42:47.0 (91062507)|METHOD_ENTRY|[54]|01p0b000007wGI8|AdminSitePageController.initavailableAndSelectedObjectOptions(String, AdminSitePageController.ObjectOptions)
01:42:47.0 (91077419)|VARIABLE_SCOPE_BEGIN|[57]|this|AdminSitePageController|true|false
01:42:47.0 (91106128)|VARIABLE_ASSIGNMENT|[57]|this|{"nextPage":"ObjectSelection","objOpts":"0x402ddd28","pglLst":"0x67e955dd","supportedObjects":"0x3932b4dd","views":"0x64a92d86"}|0xd506e10
01:42:47.0 (91112936)|VARIABLE_SCOPE_BEGIN|[57]|viewName|String|false|false
01:42:47.0 (91121573)|VARIABLE_ASSIGNMENT|[57]|viewName|"All Records View"
01:42:47.0 (91125480)|VARIABLE_SCOPE_BEGIN|[57]|objOpt|AdminSitePageController.ObjectOptions|true|false
01:42:47.0 (91136325)|VARIABLE_ASSIGNMENT|[57]|objOpt|{}|0x7e3fb0c
01:42:47.0 (91142280)|STATEMENT_EXECUTE|[57]
01:42:47.0 (91143915)|STATEMENT_EXECUTE|[58]
01:42:47.0 (91151237)|METHOD_ENTRY|[58]|01p0b000007wGI8|AdminSitePageController.getAllObjectOptions()
01:42:47.0 (91168435)|VARIABLE_SCOPE_BEGIN|[80]|this|AdminSitePageController|true|false
01:42:47.0 (91199381)|VARIABLE_ASSIGNMENT|[80]|this|{"nextPage":"ObjectSelection","objOpts":"0x402ddd28","pglLst":"0x67e955dd","supportedObjects":"0x3932b4dd","views":"0x64a92d86"}|0xd506e10
01:42:47.0 (91207806)|STATEMENT_EXECUTE|[80]
01:42:47.0 (91209482)|STATEMENT_EXECUTE|[81]
01:42:47.0 (91219770)|HEAP_ALLOCATE|[81]|Bytes:4
01:42:47.0 (91247291)|VARIABLE_SCOPE_BEGIN|[81]|allObjOpt|List<System.SelectOption>|true|false
01:42:47.0 (91271790)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
01:42:47.0 (91281166)|VARIABLE_ASSIGNMENT|[81]|allObjOpt|[]|0x65a2d8e9
01:42:47.0 (103403013)|HEAP_ALLOCATE|[82]|Bytes:2096
01:42:47.0 (103526237)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:2096
01:42:47.0 (103716581)|HEAP_ALLOCATE|[82]|Bytes:2096
01:42:47.0 (103777537)|HEAP_ALLOCATE|[82]|Bytes:5
01:42:47.0 (103809749)|VARIABLE_SCOPE_BEGIN|[82]|sObjType|Schema.SObjectType|true|false
01:42:47.0 (104174755)|VARIABLE_ASSIGNMENT|[82]|sObjType|"common.apex.runtime.impl.ApexSObjectTypeToken@1d51f2e7"|0x1d51f2e7
01:42:47.0 (104188502)|STATEMENT_EXECUTE|[82]
01:42:47.0 (104191074)|STATEMENT_EXECUTE|[83]
01:42:47.0 (112377558)|HEAP_ALLOCATE|[83]|Bytes:4
01:42:47.0 (112434844)|VARIABLE_SCOPE_BEGIN|[83]|objDescribe|Schema.DescribeSObjectResult|true|false
01:42:47.0 (112715507)|VARIABLE_ASSIGNMENT|[83]|objDescribe|"common.api.soap.wsdl.DescribeSObjectResult@a5bb5dc3"|0x2d75bec6
01:42:47.0 (112727445)|STATEMENT_EXECUTE|[84]
01:42:47.0 (112781494)|HEAP_ALLOCATE|[84]|Bytes:8
01:42:47.0 (112802683)|HEAP_ALLOCATE|[84]|Bytes:8
01:42:47.0 (112845840)|VARIABLE_SCOPE_BEGIN|[84]|so|System.SelectOption|true|false
01:42:47.0 (112942141)|VARIABLE_ASSIGNMENT|[84]|so|"common.apex.runtime.impl.ApexSelectOptionValue@444119db"|0x3a2fd0ab
01:42:47.0 (112963228)|STATEMENT_EXECUTE|[85]
01:42:47.0 (113021179)|HEAP_ALLOCATE|[88]|Bytes:8
01:42:47.0 (113085490)|HEAP_ALLOCATE|[88]|Bytes:8
01:42:47.0 (113130730)|STATEMENT_EXECUTE|[88]
01:42:47.0 (113132986)|STATEMENT_EXECUTE|[89]
01:42:47.0 (113179047)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
01:42:47.0 (113208550)|HEAP_ALLOCATE|[82]|Bytes:5
01:42:47.0 (113247051)|VARIABLE_SCOPE_BEGIN|[82]|sObjType|Schema.SObjectType|true|false
01:42:47.0 (113352621)|VARIABLE_ASSIGNMENT|[82]|sObjType|"common.apex.runtime.impl.ApexSObjectTypeToken@6b185994"|0x6b185994
01:42:47.0 (113361824)|STATEMENT_EXECUTE|[82]
01:42:47.0 (113363482)|STATEMENT_EXECUTE|[83]
01:42:47.0 (113631272)|HEAP_ALLOCATE|[83]|Bytes:4
01:42:47.0 (113644825)|VARIABLE_SCOPE_BEGIN|[83]|objDescribe|Schema.DescribeSObjectResult|true|false
01:42:47.0 (113728170)|VARIABLE_ASSIGNMENT|[83]|objDescribe|"common.api.soap.wsdl.DescribeSObjectResult@fbd83d92"|0x4e304869
01:42:47.0 (113748887)|STATEMENT_EXECUTE|[84]
01:42:47.0 (113761636)|HEAP_ALLOCATE|[84]|Bytes:15
01:42:47.0 (113773412)|HEAP_ALLOCATE|[84]|Bytes:16
01:42:47.0 (113784686)|VARIABLE_SCOPE_BEGIN|[84]|so|System.SelectOption|true|false
01:42:47.0 (113879151)|VARIABLE_ASSIGNMENT|[84]|so|"common.apex.runtime.impl.ApexSelectOptionValue@d259d3d7"|0x50923bd4
01:42:47.0 (113892603)|STATEMENT_EXECUTE|[85]
01:42:47.0 (113904124)|HEAP_ALLOCATE|[88]|Bytes:15
01:42:47.0 (113924155)|HEAP_ALLOCATE|[88]|Bytes:15
01:42:47.0 (113942029)|STATEMENT_EXECUTE|[88]
01:42:47.0 (113953192)|HEAP_ALLOCATE|[82]|Bytes:5
01:42:47.0 (113968908)|VARIABLE_SCOPE_BEGIN|[82]|sObjType|Schema.SObjectType|true|false
01:42:47.0 (114071733)|VARIABLE_ASSIGNMENT|[82]|sObjType|"common.apex.runtime.impl.ApexSObjectTypeToken@188eb18e"|0x188eb18e
01:42:47.0 (114086474)|STATEMENT_EXECUTE|[82]
01:42:47.0 (114088978)|STATEMENT_EXECUTE|[83]
01:42:47.0 (126823017)|HEAP_ALLOCATE|[83]|Bytes:4
01:42:47.0 (126870583)|VARIABLE_SCOPE_BEGIN|[83]|objDescribe|Schema.DescribeSObjectResult|true|false
01:42:47.0 (127152202)|VARIABLE_ASSIGNMENT|[83]|objDescribe|"common.api.soap.wsdl.DescribeSObjectResult@f8a4c8d0"|0x4562a17
01:42:47.0 (127164686)|STATEMENT_EXECUTE|[84]
01:42:47.0 (127192293)|HEAP_ALLOCATE|[84]|Bytes:12
01:42:47.0 (127204060)|HEAP_ALLOCATE|[84]|Bytes:13
01:42:47.0 (127227695)|VARIABLE_SCOPE_BEGIN|[84]|so|System.SelectOption|true|false
01:42:47.0 (127323535)|VARIABLE_ASSIGNMENT|[84]|so|"common.apex.runtime.impl.ApexSelectOptionValue@5c01931f"|0x455bedd2
01:42:47.0 (127341387)|STATEMENT_EXECUTE|[85]
01:42:47.0 (127367575)|HEAP_ALLOCATE|[88]|Bytes:12
01:42:47.0 (127411497)|HEAP_ALLOCATE|[88]|Bytes:12
01:42:47.0 (127473252)|STATEMENT_EXECUTE|[88]
01:42:47.0 (127504381)|HEAP_ALLOCATE|[82]|Bytes:5
01:42:47.0 (127541302)|VARIABLE_SCOPE_BEGIN|[82]|sObjType|Schema.SObjectType|true|false
01:42:47.0 (127628851)|VARIABLE_ASSIGNMENT|[82]|sObjType|"common.apex.runtime.impl.ApexSObjectTypeToken@ef4598f"|0xef4598f
01:42:47.0 (127637853)|STATEMENT_EXECUTE|[82]
01:42:47.0 (127639615)|STATEMENT_EXECUTE|[83]
01:42:47.0 (134715906)|HEAP_ALLOCATE|[83]|Bytes:4
01:42:47.0 (134743820)|VARIABLE_SCOPE_BEGIN|[83]|objDescribe|Schema.DescribeSObjectResult|true|false
01:42:47.0 (134928365)|VARIABLE_ASSIGNMENT|[83]|objDescribe|"common.api.soap.wsdl.DescribeSObjectResult@20a53a4d"|0x728bf302
01:42:47.0 (134941691)|STATEMENT_EXECUTE|[84]
01:42:47.0 (134959930)|HEAP_ALLOCATE|[84]|Bytes:5
01:42:47.0 (134973589)|HEAP_ALLOCATE|[84]|Bytes:5
01:42:47.0 (134987109)|VARIABLE_SCOPE_BEGIN|[84]|so|System.SelectOption|true|false
01:42:47.0 (135094591)|VARIABLE_ASSIGNMENT|[84]|so|"common.apex.runtime.impl.ApexSelectOptionValue@9425595b"|0x68a4a5fc
01:42:47.0 (135114434)|STATEMENT_EXECUTE|[85]
01:42:47.0 (135135833)|HEAP_ALLOCATE|[88]|Bytes:5
01:42:47.0 (135168406)|HEAP_ALLOCATE|[88]|Bytes:5
01:42:47.0 (135201698)|STATEMENT_EXECUTE|[88]
01:42:47.0 (135204698)|STATEMENT_EXECUTE|[89]
01:42:47.0 (135217906)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
01:42:47.0 (135248619)|HEAP_ALLOCATE|[82]|Bytes:5
01:42:47.0 (135275875)|VARIABLE_SCOPE_BEGIN|[82]|sObjType|Schema.SObjectType|true|false
01:42:47.0 (135387572)|VARIABLE_ASSIGNMENT|[82]|sObjType|"common.apex.runtime.impl.ApexSObjectTypeToken@1ca0547c"|0x1ca0547c
01:42:47.0 (135398134)|STATEMENT_EXECUTE|[82]
01:42:47.0 (135400548)|STATEMENT_EXECUTE|[83]
01:42:47.0 (136100244)|HEAP_ALLOCATE|[83]|Bytes:4
01:42:47.0 (136120236)|VARIABLE_SCOPE_BEGIN|[83]|objDescribe|Schema.DescribeSObjectResult|true|false
01:42:47.0 (136248821)|VARIABLE_ASSIGNMENT|[83]|objDescribe|"common.api.soap.wsdl.DescribeSObjectResult@cc6281e4"|0x6e546a2
01:42:47.0 (136260975)|STATEMENT_EXECUTE|[84]
01:42:47.0 (136274129)|HEAP_ALLOCATE|[84]|Bytes:10
01:42:47.0 (136286553)|HEAP_ALLOCATE|[84]|Bytes:11
01:42:47.0 (136297937)|VARIABLE_SCOPE_BEGIN|[84]|so|System.SelectOption|true|false
01:42:47.0 (136402398)|VARIABLE_ASSIGNMENT|[84]|so|"common.apex.runtime.impl.ApexSelectOptionValue@b17c223f"|0x4ba388c7
01:42:47.0 (136420434)|STATEMENT_EXECUTE|[85]
01:42:47.0 (136435510)|HEAP_ALLOCATE|[88]|Bytes:10
01:42:47.0 (136462395)|HEAP_ALLOCATE|[88]|Bytes:10
01:42:47.0 (136487698)|STATEMENT_EXECUTE|[88]
01:42:47.0 (136502056)|HEAP_ALLOCATE|[82]|Bytes:5
01:42:47.0 (136522722)|VARIABLE_SCOPE_BEGIN|[82]|sObjType|Schema.SObjectType|true|false
01:42:47.0 (136628018)|VARIABLE_ASSIGNMENT|[82]|sObjType|"common.apex.runtime.impl.ApexSObjectTypeToken@355d6a85"|0x355d6a85
01:42:47.0 (136641044)|STATEMENT_EXECUTE|[82]
01:42:47.0 (136644181)|STATEMENT_EXECUTE|[83]
01:42:47.0 (136905547)|HEAP_ALLOCATE|[83]|Bytes:4
